Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year
2018,111500.0,2000.0,19900.0,4,27875.0
2005,180000.0,2000.0,5300.0,17,10588.235294117647
2013,77000.0,2500.0,27900.0,9,8555.555555555555
2007,169000.0,2200.0,4300.0,15,11266.666666666666
2010,178000.0,1999.0,9490.0,12,14833.333333333334
2002,296852.0,1600.0,2500.0,20,14842.6
2015,76500.0,1600.0,12999.0,7,10928.57142857143
2018,111500.0,2000.0,19900.0,4,27875.0
2005,180000.0,2000.0,5300.0,17,10588.235294117647
2016,170000.0,1500.0,10500.0,6,28333.333333333332
2001,287141.0,1400.0,2099.0,21,13673.380952380952
1987,256987.0,1700.0,650.0,35,7342.4857142857145
2013,182000.0,2200.0,16999.0,9,20222.222222222223
2011,167000.0,1800.0,10250.0,11,15181.818181818182
2015,162000.0,1400.0,7200.0,7,23142.85714285714
2002,257000.0,2200.0,4700.0,20,12850.0
2016,83872.0,1500.0,7950.0,6,13978.666666666666
2011,181000.0,1600.0,10800.0,11,16454.545454545456
2005,260000.0,4500.0,7600.0,17,15294.117647058823
2011,210710.0,200.0,16450.0,11,19155.454545454544
2010,178000.0,1500.0,5400.0,12,14833.333333333334
2006,111111.0,2000.0,3100.0,16,6944.4375
2016,190000.0,1500.0,7500.0,6,31666.666666666668
2011,242337.0,1500.0,5650.0,11,22030.636363636364
2011,182431.0,1596.0,10500.0,11,16584.636363636364
2009,160000.0,1600.0,7900.0,13,12307.692307692309
2012,79118.0,2400.0,16100.0,10,7911.8
2010,178545.0,2000.0,9799.0,12,14878.75
2018,45000.0,2000.0,19500.0,4,11250.0
2016,136000.0,1500.0,12500.0,6,22666.666666666668
2015,195000.0,2000.0,15300.0,7,27857.14285714286
2014,181000.0,2000.0,14800.0,8,22625.0
2013,72000.0,1987.0,14000.0,9,8000.0
2008,266000.0,2200.0,8490.0,14,19000.0
2005,224000.0,1600.0,2550.0,17,13176.470588235294
2001,290000.0,1600.0,2990.0,21,13809.52380952381
2014,169200.0,2200.0,17250.0,8,21150.0
2006,278000.0,2200.0,7850.0,16,17375.0
2011,162000.0,1200.0,4950.0,11,14727.272727272728
2008,170000.0,1330.0,5750.0,14,12142.857142857143
2000,230000.0,1600.0,2199.0,22,10454.545454545454
2006,210000.0,3000.0,2500.0,16,13125.0
2012,189000.0,1300.0,6000.0,10,18900.0
2015,104000.0,1800.0,10000.0,7,14857.142857142857
2008,259000.0,1500.0,6000.0,14,18500.0
2001,270000.0,1800.0,2700.0,21,12857.142857142857
2017,92500.0,1400.0,7700.0,5,18500.0
2006,186713.0,1800.0,5200.0,16,11669.5625
2006,60000.0,1800.0,4900.0,16,3750.0
2008,212000.0,2000.0,6690.0,14,15142.857142857143
2007,175000.0,1500.0,3900.0,15,11666.666666666666
2015,196000.0,2000.0,15690.0,7,28000.0
2012,179000.0,1500.0,6900.0,10,17900.0
2012,183000.0,1400.0,10200.0,10,18300.0
2006,243000.0,2500.0,7990.0,16,15187.5
2015,162000.0,1500.0,8790.0,7,23142.85714285714
2016,200000.0,1400.0,9000.0,6,33333.333333333336
2016,155000.0,3000.0,48000.0,6,25833.333333333332
2011,72000.0,1400.0,5500.0,11,6545.454545454545
2002,270000.0,1400.0,2450.0,20,13500.0
2012,250000.0,1600.0,7000.0,10,25000.0
2008,178000.0,2000.0,7190.0,14,12714.285714285714
2017,97000.0,1600.0,10990.0,5,19400.0
2016,199000.0,1500.0,14400.0,6,33166.666666666664
2011,188000.0,1300.0,6700.0,11,17090.909090909092
2010,158000.0,2000.0,9990.0,12,13166.666666666666
2009,283000.0,1400.0,5990.0,13,21769.23076923077
2014,161000.0,2000.0,11700.0,8,20125.0
2009,112000.0,2000.0,8999.0,13,8615.384615384615
2008,191000.0,3000.0,8490.0,14,13642.857142857143
2017,133000.0,1500.0,13500.0,5,26600.0
2004,197000.0,1900.0,6800.0,18,10944.444444444445
2018,178000.0,1500.0,14400.0,4,44500.0
2015,172000.0,1500.0,12499.0,7,24571.428571428572
2011,181000.0,1200.0,5490.0,11,16454.545454545456
2016,154000.0,1500.0,5400.0,6,25666.666666666668
2005,224555.0,1400.0,3499.0,17,13209.117647058823
2008,212000.0,2000.0,6690.0,14,15142.857142857143
2015,143000.0,1500.0,13300.0,7,20428.571428571428
2004,251995.0,2200.0,6999.0,18,13999.722222222223
2006,267000.0,2000.0,7350.0,16,16687.5
2013,191000.0,1500.0,6500.0,9,21222.222222222223
2012,178000.0,1200.0,5490.0,10,17800.0
2018,175000.0,1500.0,14900.0,4,43750.0
2006,208555.0,1900.0,5099.0,16,13034.6875
2014,176000.0,2200.0,19800.0,8,22000.0
2013,177000.0,1400.0,9490.0,9,19666.666666666668
2010,181000.0,1600.0,1950.0,12,15083.333333333334
2009,269000.0,1400.0,5990.0,13,20692.30769230769
2013,160000.0,1500.0,6400.0,9,17777.777777777777
2012,215000.0,1400.0,7990.0,10,21500.0
2010,146000.0,1994.0,9800.0,12,12166.666666666666
2007,175000.0,1500.0,3900.0,15,11666.666666666666
2014,195000.0,1500.0,6750.0,8,24375.0
2012,183000.0,1400.0,10200.0,10,18300.0
2016,200000.0,1400.0,9000.0,6,33333.333333333336
2013,247000.0,1600.0,7500.0,9,27444.444444444445
2015,250000.0,1460.0,11400.0,7,35714.28571428572
2009,116000.0,1600.0,5300.0,13,8923.076923076924
2010,184000.0,1500.0,5500.0,12,15333.333333333334
2011,170352.0,1200.0,6650.0,11,15486.545454545454
2014,130000.0,1495.0,6299.0,8,16250.0
2009,225000.0,1400.0,5990.0,13,17307.69230769231
2015,119000.0,1200.0,5490.0,7,17000.0
2012,157000.0,1200.0,4990.0,10,15700.0
2010,180000.0,1400.0,6200.0,12,15000.0
2016,170000.0,1500.0,13900.0,6,28333.333333333332
2012,172000.0,1500.0,5900.0,10,17200.0
2012,151000.0,1500.0,7300.0,10,15100.0
2011,182000.0,1200.0,5490.0,11,16545.454545454544
2015,160000.0,2000.0,16500.0,7,22857.14285714286
2015,196000.0,2000.0,15690.0,7,28000.0
2012,179000.0,1500.0,6900.0,10,17900.0
2014,102000.0,1200.0,10890.0,8,12750.0
2011,182000.0,1200.0,4950.0,11,16545.454545454544
2012,171000.0,1500.0,6450.0,10,17100.0
2014,45000.0,2000.0,12990.0,8,5625.0
2006,211620.0,1800.0,5499.0,16,13226.25
2010,173000.0,1200.0,4990.0,12,14416.666666666666
2015,162000.0,1500.0,8790.0,7,23142.85714285714
2006,225000.0,1300.0,2950.0,16,14062.5
2006,243000.0,2500.0,7990.0,16,15187.5
2012,170000.0,1400.0,7500.0,10,17000.0
2008,185000.0,2000.0,10990.0,14,13214.285714285714
2012,172000.0,1500.0,7990.0,10,17200.0
2010,165000.0,1400.0,4650.0,12,13750.0
2014,176000.0,2200.0,19800.0,8,22000.0
2013,177000.0,1400.0,9490.0,9,19666.666666666668
2010,181000.0,1600.0,1950.0,12,15083.333333333334
2012,172000.0,1500.0,5900.0,10,17200.0
2012,151000.0,1500.0,7300.0,10,15100.0
2010,146000.0,1994.0,9800.0,12,12166.666666666666
2015,160000.0,2000.0,16500.0,7,22857.14285714286
2014,195000.0,1500.0,6750.0,8,24375.0
2014,102000.0,1200.0,10890.0,8,12750.0
2011,182000.0,1200.0,4950.0,11,16545.454545454544
2006,225000.0,1300.0,2950.0,16,14062.5
2006,243000.0,2500.0,7990.0,16,15187.5
2012,170000.0,1400.0,7500.0,10,17000.0
2008,185000.0,2000.0,10990.0,14,13214.285714285714
2012,172000.0,1500.0,7990.0,10,17200.0
2010,165000.0,1400.0,4650.0,12,13750.0
2016,200000.0,1400.0,9000.0,6,33333.333333333336
2011,72000.0,1400.0,5500.0,11,6545.454545454545
2008,193000.0,1600.0,3850.0,14,13785.714285714286
2013,78000.0,1000.0,6499.0,9,8666.666666666666
2015,250000.0,1460.0,11400.0,7,35714.28571428572
2009,116000.0,1600.0,5300.0,13,8923.076923076924
2016,155000.0,3000.0,48000.0,6,25833.333333333332
2001,320000.0,2500.0,5100.0,21,15238.095238095239
2013,247000.0,1600.0,7500.0,9,27444.444444444445
2010,184000.0,1500.0,5500.0,12,15333.333333333334
2002,270000.0,1400.0,2450.0,20,13500.0
2011,170352.0,1200.0,6650.0,11,15486.545454545454
1997,480000.0,1600.0,1700.0,25,19200.0
2012,250000.0,1600.0,7000.0,10,25000.0
2014,130000.0,1495.0,6299.0,8,16250.0
2013,218000.0,2400.0,19999.0,9,24222.222222222223
2013,138000.0,2000.0,6990.0,9,15333.333333333334
2010,177000.0,1400.0,6200.0,12,14750.0
2006,164000.0,1800.0,6990.0,16,10250.0
2020,15000.0,2500.0,31900.0,2,7500.0
2019,21400.0,3000.0,64500.0,3,7133.333333333333
2004,212000.0,1800.0,3990.0,18,11777.777777777777
2011,160000.0,2000.0,12800.0,11,14545.454545454546
2008,200000.0,2400.0,8490.0,14,14285.714285714286
2007,263000.0,3200.0,10490.0,15,17533.333333333332
2011,100000.0,1400.0,8750.0,11,9090.90909090909
2007,213000.0,1600.0,4990.0,15,14200.0
2013,185000.0,1400.0,8200.0,9,20555.555555555555
2015,93300.0,1998.0,11599.0,7,13328.57142857143
2003,168000.0,1800.0,4990.0,19,8842.105263157895
2012,189000.0,1300.0,5350.0,10,18900.0
2009,165200.0,2000.0,8500.0,13,12707.692307692309
2013,128400.0,2231.0,18300.0,9,14266.666666666666
2009,136000.0,1400.0,6200.0,13,10461.538461538461
2008,191000.0,1300.0,4700.0,14,13642.857142857143
2018,39000.0,1995.0,31900.0,4,9750.0
2005,220000.0,1300.0,2790.0,17,12941.176470588236
2008,179000.0,1500.0,6600.0,14,12785.714285714286
2010,229000.0,1800.0,7490.0,12,19083.333333333332
2015,173000.0,2200.0,16000.0,7,24714.285714285714
2019,81000.0,1500.0,13490.0,3,27000.0
2014,170000.0,1364.0,7700.0,8,21250.0
2014,220000.0,1200.0,2400.0,8,27500.0
2011,157000.0,1200.0,4990.0,11,14272.727272727272
2010,173000.0,2000.0,7500.0,12,14416.666666666666
2011,187000.0,1400.0,5200.0,11,17000.0
2006,190000.0,2200.0,8499.0,16,11875.0
2013,138000.0,2000.0,6990.0,9,15333.333333333334
2010,177000.0,1400.0,6200.0,12,14750.0
2006,164000.0,1800.0,6990.0,16,10250.0
2020,15000.0,2500.0,31900.0,2,7500.0
2019,21400.0,3000.0,64500.0,3,7133.333333333333
2004,212000.0,1800.0,3990.0,18,11777.777777777777
2011,160000.0,2000.0,12800.0,11,14545.454545454546
2008,200000.0,2400.0,8490.0,14,14285.714285714286
2003,168000.0,1800.0,4990.0,19,8842.105263157895
2007,263000.0,3200.0,10490.0,15,17533.333333333332
2011,100000.0,1400.0,8750.0,11,9090.90909090909
2007,213000.0,1600.0,4990.0,15,14200.0
2009,165200.0,2000.0,8500.0,13,12707.692307692309
2013,128400.0,2231.0,18300.0,9,14266.666666666666
2009,136000.0,1400.0,6200.0,13,10461.538461538461
2008,191000.0,1300.0,4700.0,14,13642.857142857143
2018,39000.0,1995.0,31900.0,4,9750.0
2010,224730.0,1200.0,2850.0,12,18727.5
2017,138000.0,1500.0,11990.0,5,27600.0
2008,179000.0,1500.0,6600.0,14,12785.714285714286
2008,172000.0,1600.0,5800.0,14,12285.714285714286
2015,173000.0,2200.0,16000.0,7,24714.285714285714
2019,81000.0,1500.0,13490.0,3,27000.0
2014,170000.0,1364.0,7700.0,8,21250.0
2014,220000.0,1200.0,2400.0,8,27500.0
2014,82000.0,1200.0,9690.0,8,10250.0
2009,177444.0,1400.0,6699.0,13,13649.538461538461
2011,192000.0,1400.0,7490.0,11,17454.545454545456
2015,171000.0,1500.0,6790.0,7,24428.571428571428
2011,170000.0,1500.0,8500.0,11,15454.545454545454
2015,206333.0,2500.0,13999.0,7,29476.14285714286
2016,159000.0,1500.0,8890.0,6,26500.0
2013,173000.0,1500.0,6900.0,9,19222.222222222223
2006,226940.0,1400.0,3299.0,16,14183.75
2014,200000.0,1800.0,9300.0,8,25000.0
2014,133000.0,1500.0,7700.0,8,16625.0
2010,230000.0,1500.0,4350.0,12,19166.666666666668
2014,155000.0,1400.0,6990.0,8,19375.0
2013,127000.0,1500.0,7600.0,9,14111.111111111111
2010,25000.0,1300.0,3490.0,12,2083.3333333333335
2005,245258.0,1998.0,5899.0,17,14426.941176470587
2016,138000.0,1400.0,9499.0,6,23000.0
2005,777777.0,3000.0,4500.0,17,45751.58823529412
2016,185000.0,1500.0,11900.0,6,30833.333333333332
2011,231000.0,3000.0,26500.0,11,21000.0
2013,222000.0,2000.0,14500.0,9,24666.666666666668
2015,207000.0,1500.0,8400.0,7,29571.428571428572
2011,190000.0,2488.0,12400.0,11,17272.727272727272
2009,205000.0,1500.0,6900.0,13,15769.23076923077
2014,130000.0,2000.0,18800.0,8,16250.0
2019,13000.0,999.0,9999.0,3,4333.333333333333
2015,161000.0,1500.0,8500.0,7,23000.0
2012,181000.0,2000.0,13100.0,10,18100.0
2011,233000.0,1500.0,8350.0,11,21181.81818181818
2007,220000.0,1600.0,4500.0,15,14666.666666666666
2005,198777.0,3000.0,9999.0,17,11692.764705882353
2014,169000.0,2200.0,11999.0,8,21125.0
2017,125450.0,1500.0,9100.0,5,25090.0
2019,19000.0,1600.0,14990.0,3,6333.333333333333
2011,170000.0,1500.0,8600.0,11,15454.545454545454
2009,172000.0,1400.0,4899.0,13,13230.76923076923
2013,145000.0,1200.0,7999.0,9,16111.111111111111
2009,258000.0,1300.0,5300.0,13,19846.153846153848
2005,224555.0,1400.0,3499.0,17,13209.117647058823
2010,146000.0,1994.0,9800.0,12,12166.666666666666
2015,160000.0,2000.0,16500.0,7,22857.14285714286
2006,225000.0,1300.0,2950.0,16,14062.5
2012,171000.0,1500.0,6450.0,10,17100.0
2014,45000.0,2000.0,12990.0,8,5625.0
2006,211620.0,1800.0,5499.0,16,13226.25
2010,173000.0,1200.0,4990.0,12,14416.666666666666
2012,170000.0,1400.0,7500.0,10,17000.0
2008,185000.0,2000.0,10990.0,14,13214.285714285714
2012,172000.0,1500.0,7990.0,10,17200.0
2010,165000.0,1400.0,4650.0,12,13750.0
2013,78000.0,1000.0,6499.0,9,8666.666666666666
2001,320000.0,2500.0,5100.0,21,15238.095238095239
1997,480000.0,1600.0,1700.0,25,19200.0
2015,143000.0,1500.0,13300.0,7,20428.571428571428
2004,251995.0,2200.0,6999.0,18,13999.722222222223
2017,133000.0,1500.0,13500.0,5,26600.0
2004,197000.0,1900.0,6800.0,18,10944.444444444445
2013,191000.0,1500.0,6500.0,9,21222.222222222223
2015,172000.0,1500.0,12499.0,7,24571.428571428572
2015,119000.0,1200.0,5490.0,7,17000.0
2012,157000.0,1200.0,4990.0,10,15700.0
2011,181000.0,1200.0,5490.0,11,16454.545454545456
2012,151000.0,1500.0,7300.0,10,15100.0
2012,215000.0,1400.0,7990.0,10,21500.0
2014,195000.0,1500.0,6750.0,8,24375.0
2011,182000.0,1200.0,5490.0,11,16545.454545454544
2013,185000.0,1400.0,8200.0,9,20555.555555555555
2015,93300.0,1998.0,11599.0,7,13328.57142857143
2012,189000.0,1300.0,5350.0,10,18900.0
2005,220000.0,1300.0,2790.0,17,12941.176470588236
2012,157000.0,1500.0,6300.0,10,15700.0
2010,229000.0,1800.0,7490.0,12,19083.333333333332
2018,148000.0,1500.0,10990.0,4,37000.0
2012,235000.0,2400.0,17000.0,10,23500.0
2011,178555.0,1500.0,6499.0,11,16232.272727272728
2016,147000.0,1400.0,13490.0,6,24500.0
2012,131000.0,1500.0,6250.0,10,13100.0
2007,189000.0,1800.0,4490.0,15,12600.0
2016,125000.0,1500.0,13500.0,6,20833.333333333332
2014,133000.0,2000.0,11990.0,8,16625.0
2013,150000.0,1600.0,8990.0,9,16666.666666666668
2006,206885.0,2500.0,7950.0,16,12930.3125
2019,84700.0,1500.0,17900.0,3,28233.333333333332
2015,160000.0,2000.0,10999.0,7,22857.14285714286
2013,191000.0,1500.0,8450.0,9,21222.222222222223
2017,176000.0,1500.0,10990.0,5,35200.0
2018,18000.0,2000.0,19990.0,4,4500.0
2016,177000.0,1600.0,12990.0,6,29500.0
2016,158000.0,1500.0,12990.0,6,26333.333333333332
2006,204555.0,2500.0,7499.0,16,12784.6875
2016,54000.0,2000.0,14990.0,6,9000.0
2016,180000.0,1500.0,8400.0,6,30000.0
2011,177000.0,1200.0,5800.0,11,16090.90909090909
2013,109111.0,1800.0,10199.0,9,12123.444444444445
2007,276850.0,2200.0,8599.0,15,18456.666666666668
2010,178000.0,4400.0,15990.0,12,14833.333333333334
2011,157000.0,1200.0,4990.0,11,14272.727272727272
2010,173000.0,2000.0,7500.0,12,14416.666666666666
2011,187000.0,1400.0,5200.0,11,17000.0
2006,190000.0,2200.0,8499.0,16,11875.0
2013,138000.0,2000.0,6990.0,9,15333.333333333334
2010,177000.0,1400.0,6200.0,12,14750.0
2006,164000.0,1800.0,6990.0,16,10250.0
2020,15000.0,2500.0,31900.0,2,7500.0
2019,21400.0,3000.0,64500.0,3,7133.333333333333
2004,212000.0,1800.0,3990.0,18,11777.777777777777
2011,160000.0,2000.0,12800.0,11,14545.454545454546
2008,200000.0,2400.0,8490.0,14,14285.714285714286
2003,168000.0,1800.0,4990.0,19,8842.105263157895
2007,263000.0,3200.0,10490.0,15,17533.333333333332
2012,157000.0,1500.0,6300.0,10,15700.0
2008,172000.0,1600.0,5800.0,14,12285.714285714286
2018,148000.0,1500.0,10990.0,4,37000.0
2012,235000.0,2400.0,17000.0,10,23500.0
2011,178555.0,1500.0,6499.0,11,16232.272727272728
2016,147000.0,1400.0,13490.0,6,24500.0
2016,159000.0,1500.0,8890.0,6,26500.0
2013,173000.0,1500.0,6900.0,9,19222.222222222223
2016,125000.0,1500.0,13500.0,6,20833.333333333332
2015,206333.0,2500.0,13999.0,7,29476.14285714286
2012,131000.0,1500.0,6250.0,10,13100.0
2007,189000.0,1800.0,4490.0,15,12600.0
2014,133000.0,2000.0,11990.0,8,16625.0
2006,226940.0,1400.0,3299.0,16,14183.75
2014,133000.0,1500.0,7700.0,8,16625.0
2014,200000.0,1800.0,9300.0,8,25000.0
2013,150000.0,1600.0,8990.0,9,16666.666666666668
2006,206885.0,2500.0,7950.0,16,12930.3125
2019,84700.0,1500.0,17900.0,3,28233.333333333332
2015,160000.0,2000.0,10999.0,7,22857.14285714286
2013,191000.0,1500.0,8450.0,9,21222.222222222223
2017,176000.0,1500.0,10990.0,5,35200.0
2018,18000.0,2000.0,19990.0,4,4500.0
2016,177000.0,1600.0,12990.0,6,29500.0
2016,158000.0,1500.0,12990.0,6,26333.333333333332
2006,204555.0,2500.0,7499.0,16,12784.6875
2016,54000.0,2000.0,14990.0,6,9000.0
2016,180000.0,1500.0,8400.0,6,30000.0
2011,177000.0,1200.0,5800.0,11,16090.90909090909
2013,109111.0,1800.0,10199.0,9,12123.444444444445
2007,276850.0,2200.0,8599.0,15,18456.666666666668
2010,178000.0,4400.0,15990.0,12,14833.333333333334
2011,157000.0,1200.0,4990.0,11,14272.727272727272
2010,173000.0,2000.0,7500.0,12,14416.666666666666
2011,187000.0,1400.0,5200.0,11,17000.0
2006,190000.0,2200.0,8499.0,16,11875.0
2010,230000.0,1500.0,4350.0,12,19166.666666666668
2014,155000.0,1400.0,6990.0,8,19375.0
2013,127000.0,1500.0,7600.0,9,14111.111111111111
2010,25000.0,1300.0,3490.0,12,2083.3333333333335
2005,245258.0,1998.0,5899.0,17,14426.941176470587
2016,138000.0,1400.0,9499.0,6,23000.0
2005,777777.0,3000.0,4500.0,17,45751.58823529412
2016,185000.0,1500.0,11900.0,6,30833.333333333332
2011,231000.0,3000.0,26500.0,11,21000.0
2013,222000.0,2000.0,14500.0,9,24666.666666666668
2015,207000.0,1500.0,8400.0,7,29571.428571428572
2011,190000.0,2488.0,12400.0,11,17272.727272727272
2009,205000.0,1500.0,6900.0,13,15769.23076923077
2014,130000.0,2000.0,18800.0,8,16250.0
2019,13000.0,999.0,9999.0,3,4333.333333333333
2016,148000.0,1800.0,12000.0,6,24666.666666666668
2011,233000.0,1500.0,8350.0,11,21181.81818181818
2015,130000.0,1500.0,9800.0,7,18571.428571428572
2015,161000.0,1500.0,8500.0,7,23000.0
2012,181000.0,2000.0,13100.0,10,18100.0
2010,205000.0,2000.0,8999.0,12,17083.333333333332
2011,171000.0,1300.0,7100.0,11,15545.454545454546
2007,220000.0,1600.0,4500.0,15,14666.666666666666
2011,231000.0,1248.0,5999.0,11,21000.0
2001,286350.0,2000.0,4299.0,21,13635.714285714286
2012,180000.0,1200.0,4990.0,10,18000.0
2005,198777.0,3000.0,9999.0,17,11692.764705882353
2014,169000.0,2200.0,11999.0,8,21125.0
2017,125450.0,1500.0,9100.0,5,25090.0
2015,170222.0,2200.0,15999.0,7,24317.428571428572
2011,165000.0,1200.0,5490.0,11,15000.0
2016,65000.0,2000.0,19899.0,6,10833.333333333334
2015,175700.0,2000.0,14950.0,7,25100.0
2012,171000.0,1400.0,9550.0,10,17100.0
2019,19000.0,1600.0,14990.0,3,6333.333333333333
2013,212000.0,1500.0,8500.0,9,23555.555555555555
2007,220000.0,1400.0,5200.0,15,14666.666666666666
2014,199000.0,1600.0,10999.0,8,24875.0
2011,162333.0,1500.0,7990.0,11,14757.545454545454
2011,170000.0,1500.0,8600.0,11,15454.545454545454
2016,162000.0,2000.0,13999.0,6,27000.0
2012,118483.0,1598.0,7500.0,10,11848.3
2020,12000.0,2000.0,39899.0,2,6000.0
2013,199000.0,2200.0,24899.0,9,22111.11111111111
2015,169000.0,2000.0,11999.0,7,24142.85714285714
2009,258000.0,1300.0,5300.0,13,19846.153846153848
2007,232000.0,3000.0,9200.0,15,15466.666666666666
2011,140000.0,1399.0,4499.0,11,12727.272727272728
2004,250000.0,3000.0,8999.0,18,13888.888888888889
2007,251000.0,1400.0,6999.0,15,16733.333333333332
2010,230000.0,1500.0,4350.0,12,19166.666666666668
2014,155000.0,1400.0,6990.0,8,19375.0
2013,127000.0,1500.0,7600.0,9,14111.111111111111
2010,25000.0,1300.0,3490.0,12,2083.3333333333335
2005,245258.0,1998.0,5899.0,17,14426.941176470587
2016,138000.0,1400.0,9499.0,6,23000.0
2005,777777.0,3000.0,4500.0,17,45751.58823529412
2016,185000.0,1500.0,11900.0,6,30833.333333333332
2011,231000.0,3000.0,26500.0,11,21000.0
2013,222000.0,2000.0,14500.0,9,24666.666666666668
2015,207000.0,1500.0,8400.0,7,29571.428571428572
2011,190000.0,2488.0,12400.0,11,17272.727272727272
2009,205000.0,1500.0,6900.0,13,15769.23076923077
2014,130000.0,2000.0,18800.0,8,16250.0
2019,13000.0,999.0,9999.0,3,4333.333333333333
2016,148000.0,1800.0,12000.0,6,24666.666666666668
2011,171000.0,1300.0,7100.0,11,15545.454545454546
2011,233000.0,1500.0,8350.0,11,21181.81818181818
2011,231000.0,1248.0,5999.0,11,21000.0
2019,19000.0,1600.0,14990.0,3,6333.333333333333
2009,172000.0,1400.0,4899.0,13,13230.76923076923
2016,59000.0,2000.0,20499.0,6,9833.333333333334
2013,145000.0,1200.0,7999.0,9,16111.111111111111
1994,320000.0,2000.0,2400.0,28,11428.57142857143
2010,248000.0,3500.0,15799.0,12,20666.666666666668
2011,143000.0,1000.0,3400.0,11,13000.0
2011,192000.0,1400.0,6099.0,11,17454.545454545456
1997,350000.0,1900.0,3899.0,25,14000.0
2010,241828.0,1400.0,4800.0,12,20152.333333333332
2005,148000.0,200.0,7100.0,17,8705.882352941177
2019,58255.0,2000.0,24999.0,3,19418.333333333332
2014,140000.0,2143.0,26000.0,8,17500.0
2017,88600.0,1500.0,9500.0,5,17720.0
2012,200000.0,2000.0,11500.0,10,20000.0
2005,290000.0,1900.0,3999.0,17,17058.823529411766
2017,106000.0,2500.0,22000.0,5,21200.0
2003,334000.0,2500.0,6800.0,19,17578.947368421053
2008,207000.0,2700.0,11990.0,14,14785.714285714286
2012,150000.0,1600.0,4700.0,10,15000.0
2015,1234.0,2000.0,21500.0,7,176.28571428571428
2008,150000.0,4800.0,12900.0,14,10714.285714285714
2012,254000.0,1500.0,7099.0,10,25400.0
2011,100000.0,1600.0,3800.0,11,9090.90909090909
2004,180000.0,2000.0,7200.0,18,10000.0
2004,214000.0,1800.0,3700.0,18,11888.888888888889
2004,343150.0,3222.0,8500.0,18,19063.88888888889
2014,156800.0,1500.0,5650.0,8,19600.0
2020,35000.0,1968.0,39500.0,2,17500.0
2009,224000.0,1500.0,3799.0,13,17230.76923076923
2006,190000.0,1600.0,4699.0,16,11875.0
2007,167000.0,1500.0,6500.0,15,11133.333333333334
2012,150000.0,1800.0,9699.0,10,15000.0
2006,123129.0,3000.0,14000.0,16,7695.5625
2011,239000.0,1500.0,6900.0,11,21727.272727272728
2013,220000.0,1500.0,8800.0,9,24444.444444444445
2009,270000.0,2000.0,9200.0,13,20769.23076923077
1997,350000.0,1900.0,3899.0,25,14000.0
2010,241828.0,1400.0,4800.0,12,20152.333333333332
2005,148000.0,200.0,7100.0,17,8705.882352941177
2019,58255.0,2000.0,24999.0,3,19418.333333333332
2014,140000.0,2143.0,26000.0,8,17500.0
2017,88600.0,1500.0,9500.0,5,17720.0
2012,200000.0,2000.0,11500.0,10,20000.0
2005,290000.0,1900.0,3999.0,17,17058.823529411766
2017,106000.0,2500.0,22000.0,5,21200.0
2003,334000.0,2500.0,6800.0,19,17578.947368421053
2008,207000.0,2700.0,11990.0,14,14785.714285714286
2012,150000.0,1600.0,4700.0,10,15000.0
2015,1234.0,2000.0,21500.0,7,176.28571428571428
2008,150000.0,4800.0,12900.0,14,10714.285714285714
2012,254000.0,1500.0,7099.0,10,25400.0
2011,100000.0,1600.0,3800.0,11,9090.90909090909
2004,180000.0,2000.0,7200.0,18,10000.0
2004,214000.0,1800.0,3700.0,18,11888.888888888889
2004,343150.0,3222.0,8500.0,18,19063.88888888889
2014,156800.0,1500.0,5650.0,8,19600.0
2020,35000.0,1968.0,39500.0,2,17500.0
2009,224000.0,1500.0,3799.0,13,17230.76923076923
